1.612091376142724022e-04,1.322293305092926523e-02,1.001644216052718743e-02,1.660854335965938100e-05,1.242981654440518911e-03,8.497774001031872110e-03,2.634103520326380125e-03,1.067965650810037979e-04,3.279357604963074858e-04,-3.340880962957670786e-02
1.323112856648249935e-04,1.995103596864779630e-03,3.074506278227093561e-03,3.941455276329727830e-05,9.714140758488247485e-03,1.518107445461271826e-02,1.471383442245385864e-03,1.077480988698567858e-04,7.596790242465489710e-04,-7.693142009813080939e-03
2.420830303040953126e-04,1.471583229749592230e-03,3.604199640009532880e-04,7.949431213803275506e-05,1.313147307274723785e-01,1.304696773907613495e-02,2.870304215298507926e-03,2.780503264050393996e-04,3.671107283025686497e-03,-4.646229019329561893e-02
8.416177141538009720e-05,1.286220228070013814e-02,3.731796988457020559e-03,1.334340543201288903e-04,1.337592632511423090e-03,1.160814799074122439e-03,3.760968491132219045e-03,4.689643254696980045e-04,5.425670061801181419e-04,-4.252307847194103374e-03
1.406125352784750020e-04,5.904265571382692583e-03,3.113458950422676695e-03,4.826619318229032952e-05,1.423279999379830491e-02,2.517275815213562262e-03,4.786968522256488008e-04,1.789779028980274583e-03,5.514346869282989172e-04,-2.801332730758254730e-02
5.989729889519623113e-05,6.736296268945792844e-03,3.934758843101963249e-03,6.394495169526906930e-05,8.933724198836874575e-03,3.377251697688508480e-03,1.135340849650467478e-03,1.336200534510108761e-03,7.034553171590627587e-04,-6.405338861486975510e-03
1.603063411171907072e-04,6.069927273557599451e-02,4.729220012507229644e-04,5.176677203833868202e-02,5.681698401554496902e-02,1.463745780787175169e-03,5.224466830752354934e-02,6.957502579720254668e-05,5.009705554095239240e-04,-1.202043203516527381e-01
7.239884781768703408e-05,1.781158616626520030e-02,3.468590762566821362e-02,5.031753747044349668e-05,2.570816188953424508e-02,1.683973962196415319e-02,2.375609381053076234e-04,1.980345850132292015e-02,8.356301528942184113e-04,-1.522627888999831258e-01
7.249339187124531788e-05,4.258108390860918316e-03,1.848282651752312196e-03,5.684774979515224216e-05,9.275981110462069162e-03,1.125317235110337042e-03,9.399304694275460725e-03,1.933919910587965309e-04,3.468477619500401799e-04,-4.177069068768801685e-03
2.947029606785450543e-04,2.131449106339717084e-03,1.555462653746677529e-03,4.843738321089918780e-05,2.669957486563163951e-02,1.772495011777367943e-02,2.444481644611829277e-03,1.604222730159339527e-02,4.102161893241640378e-02,-4.467686049624985944e-02
1.409371662809003945e-04,2.015923957596835875e-02,2.318674247450357954e-04,2.604919529571531335e-05,1.425551166224120307e-02,2.075712963519438237e-02,1.331907168402988485e-02,4.783265576287675435e-04,1.530350514271205031e-03,-7.484726313836786993e-02
3.052890740874870511e-04,1.109297684392003547e-02,1.870877967301671357e-02,1.909909868837436674e-03,7.250486118125539295e-03,2.756468707991962131e-03,1.094690732993072388e-02,2.062543874577318405e-04,3.507237954881140565e-05,-1.998877780730279330e-02
8.777171033094182295e-05,2.852959369646806184e-03,1.567470870827675656e-03,1.909311386953077330e-05,4.075496095367957088e-03,1.011180390000736631e-02,4.345031826426860172e-03,6.011412865099957648e-04,1.313818697106856719e-02,-7.575332631142406292e-03
1.948835819881485347e-04,6.592170328202674734e-03,9.705118615189274947e-03,8.434924705282696071e-04,2.852107793971784579e-03,3.017699855765989202e-04,5.271865322267153646e-03,3.186107706865479324e-04,6.477920012073119273e-04,-3.580776723913359216e-02
6.824019527894627658e-05,1.944988340125327351e-03,3.143251444063523050e-03,3.596811767025843011e-05,4.983237988369818017e-03,2.815934876687508585e-03,5.615219102660314564e-03,4.148258053607439279e-04,1.452082986747768069e-03,-3.491407828356662968e-03
5.096517462122064499e-05,5.175768124760618365e-03,3.402170490905327607e-03,1.010252577375764959e-04,1.671391319346749284e-03,2.840063290697907375e-02,1.372820961088843349e-03,2.715144324847515271e-03,3.365224180246861700e-03,-1.479570118183004546e-02
1.177789910717032842e-04,6.873523245245007117e-04,2.533023442890031639e-03,3.507336741816759445e-05,2.478333890155844099e-02,3.040745311007175388e-03,1.068325719560407616e-02,2.606148204127657457e-03,3.843380315320385661e-03,-9.868763575292316403e-03
2.796304614233269809e-05,3.203125185185725504e-02,5.429432742266710431e-04,5.666334972322645660e-04,1.116694941864097672e-02,2.233158417743303162e-02,2.791840650238929401e-03,3.459913926139704295e-05,2.656955968847653378e-04,-6.213418894833289130e-02
9.650913883786058122e-04,2.007911958683349790e-02,3.342875157838349955e-03,2.398253805343316877e-02,8.006038342433501043e-02,8.528289427540239635e-04,3.676584422583283052e-02,2.510055224848943252e-04,1.292712297720700800e-04,-6.970998914614723319e-02
1.740254271409331531e-04,2.212024213643430659e-02,2.835496433067829277e-03,7.715792463670083031e-05,9.012619271110926603e-03,5.872336570492780322e-03,1.589511620102538377e-03,2.297286237781350979e-02,8.237988146529149833e-03,-5.508180945394669514e-02
6.800317069379620760e-05,1.174395911913312827e-03,3.326121439237661025e-03,9.000887224494738125e-05,4.067768184816042930e-03,2.861067173410781518e-03,2.096910510154419583e-03,1.213549166200790725e-03,7.417608159957054127e-04,-3.293573947101502419e-03
8.107991903359811211e-05,1.052177656760448603e-03,3.893289794867067430e-03,1.946172870202724956e-04,1.797612279057116472e-02,1.759035718663187926e-03,2.503207812812750181e-03,1.536461423563581594e-03,5.491117853446817777e-04,-5.515074397188568511e-03
2.976391309222542535e-05,8.953627666245947761e-03,9.015095854339669201e-04,1.124666022124527548e-03,3.046297657433055805e-03,2.346342920715653591e-02,5.321245918718791636e-03,2.652551791256039918e-04,2.062782615858539767e-04,-4.050204459914452659e-02
1.523069594257456933e-04,4.271311815695465349e-04,2.922286650482051103e-03,5.988594865008443099e-05,1.718447096760019471e-02,1.414010408901891129e-03,7.669984011213559078e-03,2.383731734982246333e-04,5.525931424581195274e-03,-6.250008094837666839e-03
3.465422339075766608e-04,3.571835621371319269e-02,8.740894766481942940e-03,7.409510630862821575e-05,1.130915719144283058e-02,1.316035437637643477e-03,1.867921506386506655e-04,1.351718710185132177e-01,4.399572188974359629e-03,-3.542677744178692745e-01
8.677174487031810832e-05,3.452143038440642128e-04,1.142579212211234816e-03,1.646074415054578897e-04,2.365546194027594307e-02,9.126790892443135961e-03,1.574563684985642170e-03,8.593250401937031595e-04,4.948133546677792836e-04,-8.060370160625218716e-03
8.857602186527203090e-05,5.239843414134651156e-04,1.867157524646599967e-03,1.743717567144745706e-04,8.884233226219527546e-03,5.883021449727817917e-03,3.159688522643372931e-03,5.572015934420146118e-04,4.578550007126598706e-04,-2.598406183244361678e-03
2.037844903407049011e-04,5.637786288880242309e-03,6.249870520799985854e-03,4.304830890004928204e-03,8.960904867830330606e-03,4.623314117995213322e-03,6.472283821215060913e-03,5.110188834063153496e-04,6.350101156529657268e-05,-7.095842160464660431e-03
3.082259076357870555e-05,8.104970299241903361e-03,7.151379487294601614e-03,3.352595628567553953e-05,2.125172327218026805e-03,9.261515606094646372e-03,5.005750815047779051e-03,4.272018360657575675e-03,1.817402929712731360e-02,-6.018587452069457111e-02
8.495839148732956924e-05,1.173311772443599117e-03,2.616867288929164599e-03,1.781575252944485321e-04,3.105662385994669740e-03,6.908281951323865661e-03,3.737830009194594884e-03,1.028694923555498490e-03,3.280299822736814199e-04,-2.340520195386885938e-03
5.619209055736116361e-05,8.720830038594040668e-04,2.451790155842638406e-03,5.674911732243855650e-05,7.202245868730070867e-03,5.931373229519583228e-03,1.429555978503703082e-03,2.009099174588202703e-04,1.051331073965337077e-03,-2.998960322002308665e-03
1.677101543060390617e-04,9.508229489400714385e-03,5.590714635259822277e-03,1.987906724435672384e-05,6.266342294244779676e-02,1.667243401495374817e-03,4.300588281161965825e-04,4.172071343662660031e-04,2.388017021311487334e-04,-1.074903106351418058e-01
4.255442565873717283e-05,5.772026892185043922e-04,4.286627676699865733e-03,6.423733973418474237e-05,3.061385610072962435e-02,1.138041603061299258e-03,5.343987829601916373e-03,6.238380597273889818e-04,1.630966067732233203e-03,-1.820149739828635926e-02
9.255468274178669879e-05,3.622840365475048924e-02,4.581527941965909088e-03,1.391757133279623209e-03,1.948049611580758783e-03,2.567659909234504614e-02,1.689048089986114982e-03,4.638916256983145248e-04,2.072517004006023823e-04,-1.944425163876750684e-02
1.681934323720457396e-04,1.747161363747750783e-03,8.560428709392466778e-03,2.427581338458950156e-04,4.212172615623027520e-03,2.372325688365663297e-03,2.352267999458945626e-03,2.629322041600846375e-03,3.724505866975266343e-04,-6.931252686973365940e-03
1.016919990526637030e-04,6.964440484254310389e-04,1.782168008473749036e-03,2.855150709816243527e-04,1.601328534452092778e-02,1.215228022863292260e-03,3.156751473358944664e-03,3.319455548527044659e-04,1.072131664184085807e-03,-7.671829189678236460e-03
5.052148769105909939e-05,2.822707556505970033e-03,2.619107731840735875e-03,5.850313683017501035e-05,9.689737146476005286e-03,8.057192797066382861e-03,1.226519795318470286e-03,2.685661148282635731e-04,7.644452013913275411e-04,-5.444326198079441070e-03
9.466126253705144566e-05,6.368448121924582053e-03,3.624872288552518501e-02,3.718806205383075845e-04,5.800334604003165931e-03,5.387520979259329684e-03,1.180733372571195032e-03,6.182477299066610477e-03,3.449178323196422217e-04,-3.242623619700413240e-02
2.532405102729826758e-04,1.869057472397551642e-02,2.677566488313568222e-04,1.753595581136599554e-05,1.287365832750583935e-03,1.030282984770245977e-02,2.332907335514395816e-02,7.505138086804674950e-04,3.514577170577435922e-03,-2.281325182799665008e-02
6.343794542241690390e-04,2.258507469031351481e-02,3.093521769437277249e-04,4.586936590682168767e-03,6.134339973886591274e-02,5.357725513076137163e-04,1.143492594092655051e-02,3.099355231104939474e-04,1.897495536917391968e-03,-8.010379282244073362e-02
3.349673280472376287e-04,3.130233671775972670e-02,2.411596003694104764e-04,2.083115926364808787e-02,4.857893368113272436e-02,7.721319600281498696e-04,5.906593653280814774e-03,7.706492682053365075e-04,1.146815098757029711e-03,-3.323934120511620183e-01
7.319603997196669036e-05,1.435399264657847684e-03,5.711869088556433514e-03,1.394671824123605239e-04,5.713572936546123734e-03,3.770372703670283199e-03,1.385423977629373716e-03,8.279612422663880453e-04,6.512695030107184743e-04,-1.075622981746282569e-02
5.226788760219620552e-04,3.736573480377889528e-02,1.853846068578217463e-03,2.653326826748107162e-03,1.356049185658108648e-02,1.042512633609997148e-03,2.488113807121887684e-03,1.239200228893518486e-03,5.618190803141984678e-03,-4.233628573393777295e-01
4.360923785290073449e-05,7.293918594815484990e-03,4.778515069247496298e-04,2.623473307917272490e-04,5.181046201576285093e-03,1.343493747721214012e-03,1.644875761569022541e-03,3.600145510422345465e-04,3.420019248819926739e-03,-3.234319425251752644e-02
6.594043138412798591e-05,1.757282033922919796e-03,2.473572131625036228e-03,3.956254350648783370e-05,1.552786555935862199e-02,2.083765980411056169e-03,4.448053714945294362e-03,1.491284141450389001e-03,1.246831706002548071e-02,-2.848868030934537110e-02
9.212644617744178649e-05,5.029329297644327505e-03,3.128325147207311474e-02,5.082953061672716277e-04,2.107196369252935936e-02,3.934048415190773140e-03,1.499035399815083292e-03,8.857343404234734388e-03,6.332191410762383343e-04,-1.299154999842527802e-01
1.190345630900625865e-04,2.154132383956218824e-03,7.148232506340266613e-03,5.204580658353102386e-03,1.271220879056526344e-02,9.242867290022171306e-03,1.199145449235271103e-02,4.867943366682639882e-04,6.396503187300026669e-05,-2.363442771382950891e-02
8.163709642778756658e-05,1.481034386125972165e-02,5.038607945866584344e-03,1.250078894749436171e-03,4.581629328324637700e-03,9.756996936875039772e-03,2.940887032109389034e-03,9.926916793562827902e-04,8.645184417722248053e-04,-8.908952277472825809e-02
3.861047546202012214e-05,1.436748996954048500e-02,3.401684585030464916e-03,1.006066706427331928e-04,1.448242483658120907e-03,6.387400226178918802e-04,3.134934027333577487e-03,7.236931601938203541e-03,1.012975481081906243e-03,-2.351556190200765339e-02
2.333001968516986574e-04,3.222813928043523346e-02,6.729673470481754719e-04,4.032749513215135723e-03,9.206982042114834897e-03,2.154055267942091409e-04,1.333878093060038988e-02,1.864658486346526469e-04,2.680618706606369400e-03,-9.428013075810748322e-02
1.589554644215999306e-04,7.531221290850437103e-04,1.648543656380916994e-03,2.661939818354802320e-04,1.964098865265265781e-01,2.807389377539271959e-03,1.299375010990881131e-03,1.440281411222287672e-02,1.973583218261069049e-03,-1.064154680415827503e-01
3.333995903640507336e-04,3.662182292991356374e-04,3.823415962754401522e-03,6.636827468576667576e-03,1.189538654100922715e-01,1.739590424155197136e-03,1.803294337820370409e-03,6.891246052391527925e-04,2.928397523224573486e-04,-1.065703297734544863e-01
8.153701159407733068e-05,5.435641571267287551e-03,3.127877349459407420e-03,1.024304859843575474e-05,8.616774156079307035e-04,4.744928701015941296e-03,4.387593354742824921e-03,5.736380267095685971e-04,2.777178243407161726e-02,-1.058518683202613886e-02
3.138479712822211747e-04,1.081264803334581609e-01,8.210707134230485482e-03,1.001856302926845918e-05,4.608163350484811155e-02,8.804185106193077731e-03,4.201958813228940564e-04,3.401766745729593172e-03,6.735501433286099132e-04,-1.924685894720068458e-01
4.394071248011984475e-03,8.210444079316556263e-04,7.277408119001971439e-03,2.928856938660609390e-03,3.387449252956277190e-01,1.673389965879473577e-03,4.625839491481434189e-03,2.634396923514066981e-04,7.399013762026310074e-05,-1.707574762830923465e-01
6.851443627614180166e-05,1.925873583057208238e-03,3.299317578994139920e-03,8.157713942821351728e-05,1.395096271297375200e-02,2.585643645761645862e-03,1.045604811016549165e-03,4.217006092947382136e-03,1.287586280695200442e-03,-6.612541731871424133e-03
9.651355545913471788e-05,1.263837818293248733e-02,2.535154483458968572e-03,2.104556434658763023e-04,4.489199866789153615e-02,2.453440837146173112e-04,1.424677922666573848e-03,9.447704575758589587e-03,4.232768073860788613e-03,-3.447278581253337970e-01
8.963522346449230658e-04,2.030127220524596799e-04,5.957760120676964394e-03,2.012816130192565667e-03,5.473502034072861427e-02,1.571242405004306009e-04,5.417006029162716590e-02,9.332494244117324109e-05,4.749508458595031249e-03,-2.089793969081358282e-01
5.235357383408341858e-05,2.106756986210913708e-03,4.773294005810185640e-03,4.566797100253179283e-05,5.165543476476043387e-03,1.301664453178263264e-03,8.613098180121396552e-03,6.150006077886561963e-04,2.095260492363800950e-02,-2.543025961756617548e-02
8.162489865069012015e-05,3.663407468501341489e-03,5.787769645564129831e-03,5.566578757079052855e-05,1.723377992734152070e-02,1.508384337031999948e-03,5.597696635918020594e-04,2.208979074114389343e-03,1.280705314496451055e-03,-1.213958145255655818e-02
1.885729352178006047e-04,1.251058153491104417e-04,2.550044224993775247e-04,9.415925991224274709e-05,9.455515725730073706e-02,1.163434702403256735e-02,1.338865940534489114e-03,2.120607867495439246e-03,6.579028182507372716e-04,-3.227150227957276130e-02
1.949610130139970039e-04,3.581210542128358625e-04,8.621700928295900372e-04,1.276969372879172069e-04,4.273474859038965679e-02,2.882821672110551063e-03,2.227347679589875007e-03,6.283378894424338466e-04,1.083370372156735933e-03,-5.489468368419680999e-03
1.449224414859975462e-04,1.929556198447219617e-04,4.600690514773153736e-04,2.917532952820409077e-04,2.663352735672480653e-01,6.088107609587070645e-03,5.425149921992341402e-04,9.845964266773603660e-03,2.218401791747561717e-04,-1.996496720730663865e-01
1.190375350573562015e-04,3.390403648035194575e-04,6.751818688870883222e-04,1.329757174867944711e-04,1.883188703992774021e-02,6.956140055094371319e-03,2.464139853677848636e-03,7.330796519923122234e-04,8.233849883961619296e-04,-5.515732289249508646e-03
1.189100428923780427e-04,1.479581070983971777e-02,4.909699677131406509e-03,1.682375311028574754e-04,7.389211804595973744e-03,1.025963524222335641e-03,1.543933864698760232e-03,5.121025315551462967e-03,6.172953444789793225e-04,-2.398427208425191193e-02
1.836016378798719815e-03,5.650021283939992041e-03,4.278490403647594587e-01,1.370364625943189100e-04,2.430830691711912891e-02,1.258165755888111814e-04,2.241256153363554125e-03,3.762233980641622316e-02,1.809966489079878034e-03,-5.315168418797910910e-01
8.727709185235334448e-05,1.024548102501881587e-02,4.301883023549030183e-03,5.659793481470151873e-05,1.381114696584792925e-02,8.332025568951920147e-03,5.751349697659208183e-04,2.105398013453839683e-03,8.963681415741141202e-04,-2.854989017353359859e-02
2.205620388149775654e-04,4.207230577267714704e-03,1.754708394006281383e-03,1.688205250766476888e-04,1.208457492362356722e-01,2.198869389911083019e-03,3.880319511876818839e-03,1.737811255098390675e-03,1.804942555912579343e-03,-3.162951788246413098e-01
